rev_id,auto_labeled,damaging,goodfaith,feature.english.badwords.revision.diff.match_delta_decrease,feature.english.badwords.revision.diff.match_delta_increase,feature.english.badwords.revision.diff.match_delta_sum,feature.english.badwords.revision.diff.match_prop_delta_decrease,feature.english.badwords.revision.diff.match_prop_delta_increase,feature.english.badwords.revision.diff.match_prop_delta_sum,feature.english.dictionary.revision.diff.dict_word_delta_decrease,feature.english.dictionary.revision.diff.dict_word_delta_increase,feature.english.dictionary.revision.diff.dict_word_delta_sum,feature.english.dictionary.revision.diff.dict_word_prop_delta_decrease,feature.english.dictionary.revision.diff.dict_word_prop_delta_increase,feature.english.dictionary.revision.diff.dict_word_prop_delta_sum,feature.english.dictionary.revision.diff.non_dict_word_delta_decrease,feature.english.dictionary.revision.diff.non_dict_word_delta_increase,feature.english.dictionary.revision.diff.non_dict_word_delta_sum,feature.english.dictionary.revision.diff.non_dict_word_prop_delta_decrease,feature.english.dictionary.revision.diff.non_dict_word_prop_delta_increase,feature.english.dictionary.revision.diff.non_dict_word_prop_delta_sum,feature.english.informals.revision.diff.match_delta_decrease,feature.english.informals.revision.diff.match_delta_increase,feature.english.informals.revision.diff.match_delta_sum,feature.english.informals.revision.diff.match_prop_delta_decrease,feature.english.informals.revision.diff.match_prop_delta_increase,feature.english.informals.revision.diff.match_prop_delta_sum,feature.len(<datasource.tokenized(datasource.revision.parent.text)>),feature.len(<datasource.tokenized(datasource.revision.text)>),feature.len(<datasource.wikitext.revision.markups>),feature.len(<datasource.wikitext.revision.parent.markups>),feature.len(<datasource.wikitext.revision.parent.uppercase_words>),feature.len(<datasource.wikitext.revision.parent.words>),feature.len(<datasource.wikitext.revision.words>),feature.revision.comment.has_link,feature.revision.comment.suggests_section_edit,feature.revision.diff.longest_new_repeated_char,feature.revision.diff.longest_new_token,feature.revision.page.is_articleish,feature.revision.page.is_draftspace,feature.revision.page.is_mainspace,feature.revision.user.has_advanced_rights,feature.revision.user.is_admin,feature.revision.user.is_bot,feature.revision.user.is_curator,feature.revision.user.is_patroller,feature.revision.user.is_trusted,feature.wikitext.revision.chars,feature.wikitext.revision.diff.markup_delta_decrease,feature.wikitext.revision.diff.markup_delta_increase,feature.wikitext.revision.diff.markup_delta_sum,feature.wikitext.revision.diff.markup_prop_delta_decrease,feature.wikitext.revision.diff.markup_prop_delta_increase,feature.wikitext.revision.diff.markup_prop_delta_sum,feature.wikitext.revision.diff.number_delta_decrease,feature.wikitext.revision.diff.number_delta_increase,feature.wikitext.revision.diff.number_delta_sum,feature.wikitext.revision.diff.number_prop_delta_decrease,feature.wikitext.revision.diff.number_prop_delta_increase,feature.wikitext.revision.diff.number_prop_delta_sum,feature.wikitext.revision.diff.uppercase_word_delta_decrease,feature.wikitext.revision.diff.uppercase_word_delta_increase,feature.wikitext.revision.diff.uppercase_word_delta_sum,feature.wikitext.revision.diff.uppercase_word_prop_delta_decrease,feature.wikitext.revision.diff.uppercase_word_prop_delta_increase,feature.wikitext.revision.diff.uppercase_word_prop_delta_sum,feature.wikitext.revision.external_links,feature.wikitext.revision.headings,feature.wikitext.revision.parent.chars,feature.wikitext.revision.parent.external_links,feature.wikitext.revision.parent.headings,feature.wikitext.revision.parent.ref_tags,feature.wikitext.revision.parent.tags,feature.wikitext.revision.parent.templates,feature.wikitext.revision.parent.wikilinks,feature.wikitext.revision.ref_tags,feature.wikitext.revision.tags,feature.wikitext.revision.templates,feature.wikitext.revision.wikilinks,user.type,sample_weight
632524090.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,4.176832151300236,4.176832151300236,0.0,4.0,4.0,0.0,2.265151515151515,2.265151515151515,0.0,3.0,3.0,0.0,0.2727272727272727,0.2727272727272727,8123.0,8186.0,468.0,464.0,63.0,2796.0,2813.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,28137.0,0.0,4.0,4.0,0.0,0.05194805194805195,0.05194805194805195,0.0,3.0,3.0,0.0,0.5357142857142857,0.5357142857142857,0.0,2.0,2.0,0.0,0.6666666666666666,0.6666666666666666,77.0,16.0,27879.0,76.0,16.0,89.0,209.0,7.0,118.0,90.0,212.0,7.0,118.0,0,1
632091886.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.325,4.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,41774.0,41790.0,3129.0,3129.0,200.0,15200.0,15206.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,130352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,180.0,40.0,130319.0,180.0,40.0,272.0,370.0,273.0,554.0,272.0,370.0,273.0,554.0,0,10
647004423.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,948.0,101.0,101.0,8.0,302.0,302.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,3681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,3682.0,25.0,3.0,0.0,35.0,1.0,18.0,0.0,36.0,1.0,18.0,0,1
637756723.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.3780323450134768,1.3780323450134768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13421.0,13442.0,1060.0,1054.0,59.0,4869.0,4875.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,42406.0,0.0,6.0,6.0,0.0,0.02105366838625479,0.02105366838625479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,17.0,42352.0,66.0,17.0,96.0,252.0,69.0,287.0,96.0,252.0,69.0,290.0,0,1
640131776.0,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,7.142857142857142,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3709.0,276.0,277.0,40.0,1141.0,1151.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,10333.0,-1.0,0.0,-1.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,2.0,2.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,10233.0,19.0,10.0,19.0,190.0,28.0,59.0,19.0,169.0,28.0,59.0,0,10
655658594.0,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,3.5070865587484485,3.5070865587484485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24255.0,24300.0,1565.0,1565.0,77.0,9348.0,9370.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,72626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,19.0,72506.0,82.0,19.0,143.0,463.0,112.0,393.0,143.0,463.0,112.0,393.0,0,10
615283085.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,7.0,3.0,-1.8636363636363635,0.8132178886047172,-1.0504184750316463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23897.0,23903.0,1916.0,1916.0,41.0,9244.0,9247.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,73103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,23.0,73089.0,59.0,23.0,127.0,202.0,122.0,552.0,127.0,202.0,122.0,552.0,0,1
609684388.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.0,2952.0,173.0,173.0,37.0,1253.0,1253.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,11845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,11846.0,23.0,14.0,23.0,24.0,25.0,7.0,23.0,24.0,25.0,7.0,0,1
604656043.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,4.0,-0.16666666666666666,0.4838453661034306,0.317178699436764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20255.0,20267.0,1428.0,1424.0,29.0,7137.0,7141.0,True,False,1.0,1.0,True,False,True,False,False,False,False,False,False,60890.0,0.0,4.0,4.0,0.0,0.026232046099595768,0.026232046099595768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,11.0,60854.0,87.0,11.0,98.0,205.0,150.0,153.0,98.0,205.0,150.0,155.0,0,1
649531529.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.0,3180.0,314.0,314.0,5.0,954.0,957.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,8942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.083333333333333,4.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8903.0,5.0,16.0,6.0,86.0,17.0,83.0,6.0,86.0,17.0,83.0,0,1
615347712.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.3333333333333333,0.0,-0.3333333333333333,-1.0,0.0,-1.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5547.0,5543.0,433.0,435.0,8.0,2122.0,2120.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,19421.0,-2.0,0.0,-2.0,-0.05263157894736842,0.0,-0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,19429.0,28.0,7.0,82.0,92.0,38.0,60.0,82.0,93.0,37.0,60.0,0,1
627732520.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0,-5.0,-1.2403792830263418,0.00641025641025641,-1.2339690266160854,-1.0,3.0,2.0,-1.0,2.142857142857143,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,20781.0,20769.0,2675.0,2675.0,651.0,4977.0,4974.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,48709.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,-0.4761904761904762,0.5703703703703704,0.0941798941798942,-1.0,3.0,2.0,-1.0,2.0064102564102564,1.0064102564102564,4.0,5.0,48766.0,4.0,5.0,3.0,1122.0,6.0,678.0,3.0,1120.0,6.0,678.0,0,1
633791413.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-10.0,-4.167493961625564,0.0,-4.167493961625564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5902.0,5881.0,92.0,92.0,14.0,2557.0,2547.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,16280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16337.0,0.0,23.0,11.0,65.0,4.0,14.0,11.0,65.0,4.0,14.0,0,1
648115441.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,2.929516423910017,2.929516423910017,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8366.0,8408.0,514.0,512.0,93.0,3084.0,3102.0,False,True,1.0,1.0,False,False,False,False,False,False,False,False,False,23640.0,0.0,2.0,2.0,0.0,0.012307808831326213,0.012307808831326213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.1111111111111112,1.1111111111111112,2.0,14.0,23538.0,2.0,14.0,0.0,271.0,10.0,161.0,0.0,272.0,10.0,162.0,0,1
635137283.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,0.0,54.17043768217868,54.17043768217868,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.0,2820.0,202.0,171.0,10.0,941.0,1096.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,8127.0,0.0,31.0,31.0,0.0,1.111905003209351,1.111905003209351,0.0,3.0,3.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6966.0,4.0,6.0,4.0,44.0,11.0,45.0,5.0,46.0,12.0,56.0,0,1
635648812.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,9.357230002679335,9.357230002679335,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.17071524966261808,0.17071524966261808,14013.0,14120.0,352.0,352.0,93.0,5876.0,5925.0,False,True,10.0,1.0,False,False,False,False,False,False,False,False,False,41588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,41304.0,17.0,12.0,0.0,224.0,6.0,113.0,0.0,234.0,6.0,113.0,0,1
606670753.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30688.0,30693.0,2285.0,2285.0,65.0,10617.0,10620.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,88531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,42.0,88506.0,83.0,42.0,81.0,796.0,95.0,718.0,81.0,796.0,95.0,718.0,0,10
653556669.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.05129048167022851,0.05129048167022851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29611.0,29627.0,1747.0,1743.0,109.0,11280.0,11284.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,89293.0,0.0,4.0,4.0,0.0,0.024539877300613498,0.024539877300613498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,24.0,89261.0,88.0,24.0,240.0,699.0,161.0,350.0,240.0,701.0,163.0,350.0,0,1
624032945.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13734.0,13734.0,1770.0,1770.0,31.0,3889.0,3889.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,38095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,38096.0,2.0,5.0,0.0,429.0,11.0,866.0,0.0,429.0,11.0,866.0,0,1
615227573.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,4.0,-0.5,0.7495238095238096,0.2495238095238096,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5331.0,5342.0,768.0,766.0,64.0,1762.0,1767.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,13954.0,0.0,2.0,2.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,13913.0,4.0,15.0,0.0,173.0,85.0,181.0,0.0,173.0,85.0,182.0,0,1
633761509.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,2329.0,297.0,297.0,23.0,753.0,753.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,6995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,6994.0,12.0,4.0,6.0,64.0,12.0,93.0,6.0,64.0,12.0,93.0,0,1
607882489.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.25,1.25,0.0,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,570.0,577.0,22.0,22.0,5.0,248.0,251.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1833.0,3.0,1.0,3.0,5.0,6.0,1.0,3.0,5.0,6.0,1.0,0,1
619010813.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,5.334993982052805,5.334993982052805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574.0,4606.0,438.0,438.0,97.0,1777.0,1792.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,17601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,17514.0,49.0,7.0,43.0,72.0,41.0,87.0,43.0,72.0,41.0,87.0,0,1
606804248.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,55.204043829249315,55.204043829249315,0.0,11.0,11.0,0.0,5.600641025641026,5.600641025641026,0.0,0.0,0.0,0.0,0.0,0.0,8181.0,8539.0,718.0,703.0,137.0,2517.0,2676.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,22903.0,0.0,15.0,15.0,0.0,0.1038095238095238,0.1038095238095238,0.0,5.0,5.0,0.0,1.1482558139534884,1.1482558139534884,0.0,3.0,3.0,0.0,0.12564102564102564,0.12564102564102564,16.0,16.0,21840.0,15.0,16.0,15.0,487.0,75.0,174.0,16.0,488.0,76.0,179.0,0,1
654496577.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.0,3023.0,364.0,364.0,45.0,914.0,916.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,8531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8510.0,7.0,5.0,6.0,98.0,29.0,82.0,6.0,98.0,29.0,82.0,0,1
627354818.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-1.0,-0.1176470588235294,1.0,0.8823529411764706,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,26331.0,26331.0,1989.0,1989.0,33.0,8525.0,8525.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,75590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,27.0,75586.0,80.0,27.0,344.0,1109.0,84.0,529.0,344.0,1109.0,84.0,529.0,0,1
605814547.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-397.0,0.0,-397.0,-151.25448717866016,0.0,-151.25448717866016,-9.0,0.0,-9.0,-4.583333333333333,0.0,-4.583333333333333,-1.0,0.0,-1.0,-0.3333333333333333,0.0,-0.3333333333333333,3117.0,2177.0,149.0,192.0,62.0,1263.0,857.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,7393.0,-43.0,0.0,-43.0,-1.117929292929293,0.0,-1.117929292929293,-10.0,0.0,-10.0,-4.833333333333334,0.0,-4.833333333333334,-11.0,0.0,-11.0,-3.3766233766233764,0.0,-3.3766233766233764,17.0,9.0,10245.0,17.0,10.0,9.0,32.0,11.0,55.0,9.0,26.0,10.0,36.0,0,1
642469004.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,-3.0,-1.3333333333333333,1.0,-0.3333333333333333,-2.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41171.0,41159.0,2952.0,2956.0,215.0,16114.0,16110.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,140483.0,-4.0,0.0,-4.0,-0.010088288425819913,0.0,-0.010088288425819913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,44.0,140519.0,267.0,44.0,302.0,468.0,342.0,381.0,302.0,467.0,342.0,379.0,0,1
631809240.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,-3.083333333333333,0.0,-3.083333333333333,-4.0,0.0,-4.0,-3.333333333333333,0.0,-3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3854.0,3825.0,270.0,274.0,83.0,1200.0,1191.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,10571.0,-4.0,0.0,-4.0,-0.06833333333333333,0.0,-0.06833333333333333,-1.0,0.0,-1.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10652.0,3.0,8.0,17.0,112.0,28.0,48.0,17.0,112.0,28.0,47.0,0,10
615285286.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.0,8.0,-0.3333333333333333,3.6555555555555563,3.3222222222222224,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.0,2550.0,374.0,370.0,6.0,897.0,906.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,7264.0,0.0,4.0,4.0,0.0,0.0874074074074074,0.0874074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,34.0,7191.0,0.0,33.0,3.0,73.0,2.0,149.0,3.0,74.0,2.0,150.0,0,1
612588533.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,2.0,-3.0,-3.4,1.0,-2.4,0.0,3.0,3.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,4030.0,4030.0,181.0,181.0,58.0,1610.0,1610.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,12777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,12798.0,16.0,3.0,17.0,22.0,18.0,28.0,17.0,22.0,18.0,28.0,0,1
623230438.0,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,6.726054374750795,6.726054374750795,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0,3890.0,278.0,276.0,15.0,1380.0,1399.0,False,False,4.0,1.0,True,False,True,False,False,False,False,False,False,12343.0,0.0,2.0,2.0,0.0,0.18803418803418806,0.18803418803418806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,12199.0,19.0,10.0,21.0,105.0,24.0,51.0,21.0,105.0,24.0,51.0,0,10
623981915.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17942.0,17942.0,786.0,786.0,192.0,7282.0,7282.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,49168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,49168.0,9.0,12.0,6.0,224.0,107.0,176.0,6.0,224.0,107.0,176.0,0,1
651439324.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.283333333333333,2.283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,716.0,110.0,108.0,22.0,232.0,236.0,False,False,1.0,1.0,True,False,True,False,False,False,False,False,False,2266.0,0.0,2.0,2.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2226.0,2.0,2.0,1.0,4.0,6.0,24.0,1.0,4.0,6.0,25.0,0,1
610672329.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,28.0,24.0,-4.0,28.0,24.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,101.0,16.0,4.0,1.0,5.0,30.0,False,False,3.0,13.0,True,False,True,False,False,False,False,False,False,251.0,0.0,12.0,12.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,2.0,35.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,4.0,0,1
653748971.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2222222222222222,0.2222222222222222,0.0,10.0,10.0,0.0,0.7560076582155084,0.7560076582155084,0.0,0.0,0.0,0.0,0.0,0.0,25441.0,25482.0,4514.0,4503.0,575.0,7220.0,7232.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,58675.0,0.0,11.0,11.0,0.0,0.020877794313160808,0.020877794313160808,0.0,5.0,5.0,0.0,0.14151680175616346,0.14151680175616346,0.0,4.0,4.0,0.0,0.396978021978022,0.396978021978022,1.0,26.0,58567.0,1.0,26.0,1.0,437.0,576.0,573.0,1.0,439.0,578.0,575.0,0,1
626230685.0,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.05,0.05882352941176471,0.008823529411764702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28573.0,28573.0,2786.0,2786.0,459.0,7040.0,7040.0,False,True,1.0,1.0,True,False,True,False,False,False,False,False,False,86958.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,-1.008264462809917,1.0333333333333334,0.025068870523415887,-1.0,0.0,-1.0,-0.05,0.0,-0.05,182.0,16.0,86955.0,182.0,16.0,218.0,2062.0,207.0,441.0,218.0,2062.0,207.0,441.0,0,10
